episode,potions_used,moving_avg_potions_used,min_potions_used_so_far,unique_combos_used
921,6702,6636.6,6174,146
922,6527,6635.92,6174,146
923,6605,6636.64,6174,146
924,6626,6634.62,6174,148
925,6566,6632.36,6174,145
926,6607,6630.48,6174,155
927,6577,6630.58,6174,146
928,6662,6632.9,6174,144
929,6586,6629.94,6174,147
930,6663,6628.46,6174,148
931,6729,6627.6,6174,156
932,6630,6626.34,6174,141
933,6682,6628.14,6174,143
934,6652,6627,6174,155
935,6675,6627.62,6174,151
936,6737,6629.18,6174,152
937,6530,6627.88,6174,145
938,6801,6629.68,6174,150
939,6648,6631.44,6174,161
940,6596,6632.64,6174,155
941,6593,6630.58,6174,146
942,6709,6631.38,6174,150
943,6680,6632.8,6174,160
944,6589,6633.22,6174,138
945,6721,6634.3,6174,145
946,6662,6632.92,6174,123
947,6569,6631.3,6174,145
948,6601,6633.08,6174,145
949,6768,6637.72,6174,148
950,6524,6633.88,6174,150
951,6626,6635.82,6174,148
952,6574,6634.82,6174,139
953,6554,6634.64,6174,142
954,6616,6634.12,6174,156
955,6650,6634.64,6174,151
956,6654,6634.92,6174,138
957,6558,6633.84,6174,152
958,6568,6631.44,6174,149
959,6594,6630.94,6174,150
960,6594,6629.32,6174,157
961,6731,6628.34,6174,146
962,6764,6633.7,6174,160
963,6643,6635.92,6174,155
964,6701,6635.4,6174,149
965,6538,6633.46,6174,156
966,6587,6633.2,6174,136
967,6572,6633.26,6174,140
968,6612,6632.62,6174,144
969,6577,6631.56,6174,161
970,6586,6630.32,6174,146
971,6571,6627.7,6174,162
972,6739,6631.94,6174,137
973,6603,6631.9,6174,145
974,6720,6633.78,6174,154
975,6764,6637.74,6174,141
976,6527,6636.14,6174,151
977,6629,6637.18,6174,153
978,6525,6634.44,6174,151
979,6618,6635.08,6174,144
980,6732,6636.46,6174,145
981,6563,6633.14,6174,144
982,6675,6634.04,6174,151
983,6644,6633.28,6174,158
984,6647,6633.18,6174,151
985,6592,6631.52,6174,142
986,6637,6629.52,6174,147
987,6581,6630.54,6174,144
988,6586,6626.24,6174,137
989,6643,6626.14,6174,135
990,6618,6626.58,6174,144
991,6542,6625.56,6174,150
992,6662,6624.62,6174,133
993,6689,6624.8,6174,157
994,6679,6626.6,6174,151
995,6736,6626.9,6174,159
996,6563,6624.92,6174,142
997,6581,6625.16,6174,154
998,6642,6625.98,6174,147
999,6537,6621.36,6174,147
1000,6689,6624.66,6174,140
1001,6630,6624.74,6174,144
1002,6647,6626.2,6174,144
1003,6676,6628.64,6174,159
1004,6624,6628.8,6174,140
1005,6641,6628.62,6174,139
1006,6599,6627.52,6174,155
1007,6610,6628.56,6174,142
1008,6649,6630.18,6174,143
1009,6751,6633.32,6174,140
1010,6572,6632.88,6174,152
1011,6646,6631.18,6174,145
1012,6698,6629.86,6174,139
1013,6649,6629.98,6174,140
1014,6594,6627.84,6174,142
1015,6607,6629.22,6174,143
1016,6562,6628.72,6174,152
1017,6659,6630.46,6174,136
1018,6764,6633.5,6174,144
1019,6664,6635.24,6174,135
1020,6624,6636,6174,145
1021,6577,6636.12,6174,157
1022,6574,6632.82,6174,143
1023,6653,6633.82,6174,155
1024,6633,6632.08,6174,143
1025,6571,6628.22,6174,148
1026,6587,6629.42,6174,141
1027,6626,6629.36,6174,142
1028,6652,6631.9,6174,138
1029,6594,6631.42,6174,145
1030,6593,6628.64,6174,147
1031,6591,6629.2,6174,149
1032,6514,6625.98,6174,142
1033,6636,6625.82,6174,137
1034,6580,6624.48,6174,140
1035,6586,6624.36,6174,136
1036,6525,6622.12,6174,149
1037,6668,6623.86,6174,134
1038,6712,6626.38,6174,143
1039,6593,6625.38,6174,152
1040,6566,6624.34,6174,154
1041,6650,6626.5,6174,145
1042,6595,6625.16,6174,143
1043,6601,6623.4,6174,137
1044,6559,6621,6174,164
1045,6665,6619.58,6174,152
1046,6535,6619.02,6174,159
1047,6583,6619.06,6174,148
1048,6627,6618.76,6174,149
1049,6634,6620.7,6174,145
1050,6687,6620.66,6174,136
1051,6705,6622.16,6174,158
1052,6671,6622.64,6174,140
1053,6688,6622.88,6174,151
1054,6641,6623.22,6174,141
1055,6474,6619.88,6174,141
1056,6513,6618.16,6174,145
1057,6558,6617.12,6174,153
1058,6690,6617.94,6174,147
1059,6595,6614.82,6174,139
1060,6618,6615.74,6174,145
1061,6634,6615.5,6174,142
1062,6577,6613.08,6174,151
1063,6565,6611.4,6174,153
1064,6713,6613.78,6174,148
1065,6536,6612.36,6174,144
1066,6601,6613.14,6174,154
1067,6513,6610.22,6174,139
1068,6603,6607,6174,151
1069,6667,6607.06,6174,149
1070,6583,6606.24,6174,153
1071,6669,6608.08,6174,151
1072,6528,6607.16,6174,152
1073,6554,6605.18,6174,137
1074,6511,6602.74,6174,149
1075,6559,6602.5,6174,152
1076,6611,6602.98,6174,147
1077,6682,6604.1,6174,140
1078,6615,6603.36,6174,151
1079,6543,6602.34,6174,143
1080,6627,6603.02,6174,145
1081,6563,6602.46,6174,148
1082,6686,6605.9,6174,149
1083,6599,6605.16,6174,135
1084,6555,6604.66,6174,151
1085,6540,6603.74,6174,131
1086,6617,6605.58,6174,137
1087,6613,6604.48,6174,155
1088,6727,6604.78,6174,149
1089,6578,6604.48,6174,143
1090,6767,6608.5,6174,138
1091,6558,6606.66,6174,148
1092,6551,6605.78,6174,154
1093,6616,6606.08,6174,140
1094,6719,6609.28,6174,147
1095,6610,6608.18,6174,148
1096,6624,6609.96,6174,147
1097,6685,6612,6174,145
1098,6547,6610.4,6174,153
1099,6620,6610.12,6174,129
1100,6658,6609.54,6174,158
1101,6528,6606,6174,150
1102,6637,6605.32,6174,142
1103,6668,6604.92,6174,141
1104,6570,6603.5,6174,141
1105,6685,6607.72,6174,140
1106,6649,6610.44,6174,146
1107,6566,6610.6,6174,153
1108,6580,6608.4,6174,144
1109,6561,6607.72,6174,155
1110,6571,6606.78,6174,136
1111,6615,6606.4,6174,147
1112,6614,6607.14,6174,147
1113,6581,6607.46,6174,152
1114,6664,6606.48,6174,136
1115,6548,6606.72,6174,155
1116,6543,6605.56,6174,144
1117,6644,6608.18,6174,148
1118,6673,6609.58,6174,152
1119,6622,6608.68,6174,143
1120,6613,6609.28,6174,138
1121,6561,6607.12,6174,147
1122,6455,6605.66,6174,142
1123,6715,6608.88,6174,144
1124,6648,6611.62,6174,145
1125,6628,6613,6174,144
1126,6590,6612.58,6174,153
1127,6741,6613.76,6174,146
1128,6598,6613.42,6174,152
1129,6665,6615.86,6174,146
1130,6611,6615.54,6174,148
1131,6745,6619.18,6174,149
1132,6495,6615.36,6174,145
1133,6505,6613.48,6174,152
1134,6543,6613.24,6174,128
1135,6619,6614.82,6174,148
1136,6669,6615.86,6174,156
1137,6617,6615.94,6174,145
1138,6599,6613.38,6174,143
1139,6710,6616.02,6174,137
1140,6626,6613.2,6174,150
1141,6630,6614.64,6174,150
1142,6534,6614.3,6174,147
1143,6609,6614.16,6174,146
1144,6541,6610.6,6174,146
1145,6750,6613.4,6174,144
1146,6622,6613.36,6174,132
1147,6606,6611.78,6174,141
1148,6578,6612.4,6174,160
1149,6647,6612.94,6174,148
1150,6684,6613.46,6174,147
1151,6636,6615.62,6174,137
1152,6771,6618.3,6174,155
1153,6683,6618.6,6174,154
1154,6587,6618.94,6174,143
1155,6563,6616.5,6174,144
1156,6622,6615.96,6174,148
1157,6548,6615.6,6174,140
1158,6587,6615.74,6174,151
1159,6601,6616.54,6174,158
1160,6631,6617.74,6174,144
1161,6594,6617.32,6174,147
1162,6572,6616.48,6174,151
1163,6642,6617.7,6174,148
1164,6556,6615.54,6174,144
1165,6626,6617.1,6174,159
1166,6638,6619,6174,127
1167,6671,6619.54,6174,145
1168,6627,6618.62,6174,145
1169,6632,6618.82,6174,153
1170,6473,6616.02,6174,146
1171,6586,6616.52,6174,157
1172,6585,6619.12,6174,142
1173,6579,6616.4,6174,138
1174,6636,6616.16,6174,150
1175,6730,6618.2,6174,146
1176,6596,6618.32,6174,154
1177,6515,6613.8,6174,145
1178,6588,6613.6,6174,148
1179,6601,6612.32,6174,143
1180,6604,6612.18,6174,136
1181,6580,6608.88,6174,134
1182,6609,6611.16,6174,153
1183,6740,6615.86,6174,156
1184,6533,6615.66,6174,145
1185,6594,6615.16,6174,144
1186,6582,6613.42,6174,144
1187,6582,6612.72,6174,150
1188,6712,6614.98,6174,143
1189,6627,6613.32,6174,141
1190,6812,6617.04,6174,139
1191,6472,6613.88,6174,145
1192,6579,6614.78,6174,140
1193,6603,6614.66,6174,156
1194,6709,6618.02,6174,155
1195,6611,6615.24,6174,149
1196,6625,6615.3,6174,153
1197,6668,6616.54,6174,137
1198,6513,6615.24,6174,156
1199,6591,6614.12,6174,154
1200,6683,6614.1,6174,152
1201,6534,6612.06,6174,147
1202,6604,6608.72,6174,151
1203,6666,6608.38,6174,135
1204,6609,6608.82,6174,138
1205,6679,6611.14,6174,142
1206,6655,6611.8,6174,140
1207,6487,6610.58,6174,136
1208,6652,6611.88,6174,141
1209,6596,6611.78,6174,144
1210,6698,6613.12,6174,139
1211,6702,6615.28,6174,147
1212,6558,6615,6174,160
1213,6606,6614.28,6174,147
1214,6603,6615.22,6174,143
1215,6676,6616.22,6174,154
1216,6607,6615.6,6174,145
1217,6616,6614.5,6174,155
1218,6617,6614.3,6174,152
1219,6626,6614.18,6174,142
1220,6642,6617.56,6174,154
1221,6580,6617.44,6174,145
1222,6597,6617.68,6174,147
1223,6560,6617.3,6174,145
1224,6608,6616.74,6174,156
1225,6590,6613.94,6174,158
1226,6654,6615.1,6174,138
1227,6568,6616.16,6174,154
1228,6738,6619.16,6174,142
1229,6535,6617.84,6174,143
1230,6705,6619.86,6174,149
1231,6510,6618.46,6174,149
1232,6581,6617.9,6174,142
1233,6522,6613.54,6174,144
1234,6616,6615.2,6174,146
1235,6485,6613.02,6174,144
1236,6597,6613.32,6174,153
1237,6516,6612,6174,149
1238,6520,6608.16,6174,159
1239,6547,6606.56,6174,129
1240,6652,6603.36,6174,147
1241,6669,6607.3,6174,146
1242,6545,6606.62,6174,156
1243,6627,6607.1,6174,164
1244,6663,6606.18,6174,142
1245,6632,6606.6,6174,157
1246,6617,6606.44,6174,147
1247,6573,6604.54,6174,142
1248,6657,6607.42,6174,138
1249,6544,6606.48,6174,142
1250,6661,6606.04,6174,153
1251,6544,6606.24,6174,160
1252,6517,6604.5,6174,152
1253,6756,6606.3,6174,153
1254,6627,6606.66,6174,141
1255,6621,6605.5,6174,136
1256,6657,6605.54,6174,142
1257,6532,6606.44,6174,137
1258,6693,6607.26,6174,146
1259,6526,6605.86,6174,143
1260,6535,6602.6,6174,151
1261,6587,6600.3,6174,144
1262,6549,6600.12,6174,147
1263,6594,6599.88,6174,146
1264,6731,6602.44,6174,140
1265,6541,6599.74,6174,149
1266,6638,6600.36,6174,153
1267,6591,6599.86,6174,136
1268,6566,6598.84,6174,150
1269,6674,6599.8,6174,147
1270,6566,6598.28,6174,147
1271,6576,6598.2,6174,144
1272,6609,6598.44,6174,154
1273,6551,6598.26,6174,133
1274,6558,6597.26,6174,153
1275,6667,6598.8,6174,138
1276,6688,6599.48,6174,151
1277,6663,6601.38,6174,149
1278,6547,6597.56,6174,154
1279,6477,6596.4,6174,149
1280,6555,6593.4,6174,140
1281,6581,6594.82,6174,151
1282,6634,6595.88,6174,144
1283,6529,6596.02,6174,158
1284,6485,6593.4,6174,143
1285,6665,6597,6174,149
1286,6527,6595.6,6174,167
1287,6522,6595.72,6174,148
1288,6534,6596,6174,148
1289,6734,6599.74,6174,143
1290,6514,6596.98,6174,138
1291,6567,6594.94,6174,154
1292,6650,6597.04,6174,142
1293,6564,6595.78,6174,139
1294,6584,6594.2,6174,146
1295,6718,6595.92,6174,144
1296,6613,6595.84,6174,150
1297,6672,6597.82,6174,146
1298,6627,6597.22,6174,142
1299,6568,6597.7,6174,146
1300,6508,6594.64,6174,144
1301,6569,6595.14,6174,136
1302,6705,6598.9,6174,154
1303,6551,6594.8,6174,151
1304,6608,6594.42,6174,149
1305,6580,6593.6,6174,136
1306,6645,6593.36,6174,149
1307,6666,6596.04,6174,129
1308,6669,6595.56,6174,142
1309,6618,6597.4,6174,157
1310,6640,6599.5,6174,141
1311,6518,6598.12,6174,150
1312,6584,6598.82,6174,155
1313,6655,6600.04,6174,138
1314,6582,6597.06,6174,149
1315,6626,6598.76,6174,151
1316,6576,6597.52,6174,141
1317,6604,6597.78,6174,142
1318,6699,6600.44,6174,142
1319,6594,6598.84,6174,159
1320,6665,6600.82,6174,147
1321,6633,6601.96,6174,141
1322,6585,6601.48,6174,145
1323,6685,6604.16,6174,154
1324,6512,6603.24,6174,144
1325,6694,6603.78,6174,147
1326,6491,6599.84,6174,150
1327,6566,6597.9,6174,134
1328,6621,6599.38,6174,138
1329,6591,6601.66,6174,151
1330,6721,6604.98,6174,139
1331,6568,6604.72,6174,148
1332,6623,6604.5,6174,146
1333,6727,6608.46,6174,154
1334,6518,6609.12,6174,151
1335,6516,6606.14,6174,146
1336,6671,6609.02,6174,151
1337,6653,6611.64,6174,139
1338,6568,6612.32,6174,155
1339,6511,6607.86,6174,143
1340,6570,6608.98,6174,143
1341,6524,6608.12,6174,146
1342,6539,6605.9,6174,140
1343,6617,6606.96,6174,160
1344,6563,6606.54,6174,163
1345,6707,6606.32,6174,156
1346,6523,6604.52,6174,130
1347,6649,6604.06,6174,146
1348,6531,6602.14,6174,141
1349,6640,6603.58,6174,151
1350,6608,6605.58,6174,147
1351,6511,6604.42,6174,147
1352,6527,6600.86,6174,151
1353,6528,6600.4,6174,146
1354,6577,6599.78,6174,142
1355,6484,6597.86,6174,150
1356,6538,6595.72,6174,153
1357,6523,6592.86,6174,146
1358,6637,6592.22,6174,144
1359,6752,6594.9,6174,146
1360,6679,6595.68,6174,161
1361,6537,6596.06,6174,135
1362,6628,6596.94,6174,142
1363,6662,6597.08,6174,142
1364,6715,6599.74,6174,139
1365,6687,6600.96,6174,150
1366,6643,6602.3,6174,145
1367,6600,6602.22,6174,142
1368,6507,6598.38,6174,140
1369,6464,6595.78,6174,135
1370,6626,6595,6174,145
1371,6563,6593.6,6174,137
1372,6587,6593.64,6174,143
1373,6593,6591.8,6174,129
1374,6660,6594.76,6174,146
1375,6654,6593.96,6174,133
1376,6514,6594.42,6174,139
1377,6707,6597.24,6174,141
1378,6579,6596.4,6174,140
1379,6622,6597.02,6174,142
1380,6468,6591.96,6174,150
1381,6545,6591.5,6174,143
1382,6647,6591.98,6174,139
1383,6692,6591.28,6174,157
1384,6541,6591.74,6174,154
1385,6631,6594.04,6174,147
1386,6539,6591.4,6174,145
1387,6540,6589.14,6174,143
1388,6488,6587.54,6174,151
1389,6631,6589.94,6174,138
1390,6555,6589.64,6174,152
1391,6579,6590.74,6174,151
1392,6557,6591.1,6174,140
1393,6649,6591.74,6174,145
1394,6425,6588.98,6174,147
1395,6547,6585.78,6174,145
1396,6610,6587.52,6174,147
1397,6641,6587.36,6174,157
1398,6585,6588.44,6174,145
1399,6484,6585.32,6174,145
1400,6670,6586.56,6174,149
1401,6714,6590.62,6174,150
1402,6628,6592.64,6174,141
1403,6611,6594.3,6174,144
1404,6571,6594.18,6174,135
1405,6688,6598.26,6174,136
1406,6666,6600.82,6174,150
1407,6439,6599.14,6174,160
1408,6528,6596.96,6174,156
1409,6452,6590.96,6174,144
1410,6577,6588.92,6174,158
1411,6563,6589.44,6174,146
1412,6679,6590.46,6174,149
1413,6565,6588.52,6174,139
1414,6693,6588.08,6174,143
1415,6639,6587.12,6174,161
1416,6560,6585.46,6174,153
1417,6540,6584.26,6174,151
1418,6479,6583.7,6174,142
1419,6563,6585.68,6174,153
1420,6656,6586.28,6174,142
1421,6534,6585.7,6174,154
1422,6556,6585.08,6174,149
1423,6601,6585.24,6174,154
1424,6581,6583.66,6174,150
1425,6626,6583.1,6174,146
1426,6628,6585.38,6174,136
1427,6682,6584.88,6174,158
1428,6485,6583,6174,137
1429,6658,6583.72,6174,136
1430,6691,6588.18,6174,139
1431,6502,6587.32,6174,141
1432,6521,6584.8,6174,147
1433,6632,6583.6,6174,148
1434,6527,6583.32,6174,143
1435,6675,6584.2,6174,153
1436,6625,6585.92,6174,153
1437,6626,6587.64,6174,154
1438,6635,6590.58,6174,144
1439,6522,6588.4,6174,155
1440,6612,6589.54,6174,157
1441,6603,6590.02,6174,148
1442,6626,6591.4,6174,150
1443,6470,6587.82,6174,150
1444,6501,6589.34,6174,135
1445,6591,6590.22,6174,146
1446,6537,6588.76,6174,147
1447,6636,6588.66,6174,142
1448,6589,6588.74,6174,138
1449,6573,6590.52,6174,145
1450,6528,6587.68,6174,154
1451,6685,6587.1,6174,142
1452,6650,6587.54,6174,139
1453,6631,6587.94,6174,145
1454,6630,6589.12,6174,145
1455,6560,6586.56,6174,146
1456,6472,6582.68,6174,142
1457,6715,6588.2,6174,146
1458,6590,6589.44,6174,147
1459,6604,6592.48,6174,134
1460,6586,6592.66,6174,144
1461,6438,6590.16,6174,144
1462,6559,6587.76,6174,140
1463,6545,6587.36,6174,140
1464,6613,6585.76,6174,147
1465,6471,6582.4,6174,155
1466,6558,6582.36,6174,140
1467,6655,6584.66,6174,146
1468,6521,6585.5,6174,144
1469,6648,6587.2,6174,140
1470,6631,6586.7,6174,158
1471,6631,6588.64,6174,136
1472,6668,6590.88,6174,152
1473,6624,6591.34,6174,134
1474,6577,6591.26,6174,139
1475,6499,6588.72,6174,154
1476,6518,6586.52,6174,138
1477,6506,6583,6174,164
1478,6578,6584.86,6174,153
1479,6483,6581.36,6174,160
1480,6577,6579.08,6174,141
1481,6639,6581.82,6174,143
1482,6453,6580.46,6174,141
1483,6510,6578.02,6174,150
1484,6662,6580.72,6174,147
1485,6537,6577.96,6174,138
1486,6661,6578.68,6174,141
1487,6555,6577.26,6174,152
1488,6565,6575.86,6174,147
1489,6720,6579.82,6174,144
1490,6434,6576.26,6174,135
1491,6585,6575.9,6174,142
1492,6612,6575.62,6174,145
1493,6792,6582.06,6174,151
1494,6580,6583.64,6174,139
1495,6513,6582.08,6174,147
1496,6620,6583.74,6174,148
1497,6682,6584.66,6174,159
1498,6597,6584.82,6174,155
1499,6657,6586.5,6174,150
1500,6576,6587.46,6174,145
1501,6638,6586.52,6174,135
1502,6512,6583.76,6174,143
1503,6596,6583.06,6174,149
1504,6625,6582.96,6174,149
1505,6532,6582.4,6174,151
1506,6564,6584.24,6174,150
1507,6542,6580.78,6174,150
1508,6505,6579.08,6174,142
1509,6634,6579.68,6174,140
1510,6607,6580.1,6174,142
1511,6522,6581.78,6174,140
1512,6544,6581.48,6174,151
1513,6459,6579.76,6174,132
1514,6483,6577.16,6174,148
1515,6556,6578.86,6174,141
1516,6464,6576.98,6174,148
1517,6508,6574.04,6174,153
1518,6585,6575.32,6174,142
1519,6640,6575.16,6174,148
1520,6615,6574.84,6174,141
1521,6556,6573.34,6174,149
1522,6580,6571.58,6174,140
1523,6608,6571.26,6174,158
1524,6696,6573.64,6174,146
1525,6549,6574.64,6174,136
1526,6689,6578.06,6174,148
1527,6642,6580.78,6174,149
1528,6691,6583.04,6174,136
1529,6625,6585.88,6174,140
1530,6578,6585.9,6174,151
1531,6676,6586.64,6174,151
1532,6569,6588.96,6174,147
1533,6686,6592.48,6174,144
1534,6643,6592.1,6174,152
1535,6554,6592.44,6174,144
1536,6479,6588.8,6174,140
1537,6606,6589.82,6174,149
1538,6471,6587.94,6174,140
1539,6532,6584.18,6174,152
1540,6573,6586.96,6174,151
1541,6598,6587.22,6174,141
1542,6552,6586.02,6174,141
1543,6543,6581.04,6174,150
1544,6458,6578.6,6174,152
1545,6572,6579.78,6174,150
1546,6672,6580.82,6174,136
1547,6617,6579.52,6174,148
1548,6769,6582.96,6174,132
1549,6629,6582.4,6174,155
1550,6549,6581.86,6174,142
1551,6677,6582.64,6174,138
1552,6563,6583.66,6174,135
1553,6554,6582.82,6174,148
1554,6693,6584.18,6174,148
1555,6489,6583.32,6174,148
1556,6616,6584.36,6174,131
1557,6514,6583.8,6174,146
1558,6540,6584.5,6174,133
1559,6573,6583.28,6174,149
1560,6645,6584.04,6174,139
1561,6564,6584.88,6174,149
1562,6502,6584.04,6174,152
1563,6651,6587.88,6174,144
1564,6584,6589.9,6174,136
1565,6504,6588.86,6174,139
1566,6547,6590.52,6174,141
1567,6570,6591.76,6174,161
1568,6628,6592.62,6174,139
1569,6508,6589.98,6174,136
1570,6559,6588.86,6174,151
1571,6524,6588.22,6174,143
1572,6610,6588.82,6174,147
1573,6605,6588.76,6174,140
1574,6599,6586.82,6174,147
1575,6557,6586.98,6174,147
1576,6454,6582.28,6174,157
1577,6482,6579.08,6174,148
1578,6525,6575.76,6174,146
1579,6683,6576.92,6174,142
1580,6542,6576.2,6174,145
1581,6578,6574.24,6174,149
1582,6551,6573.88,6174,152
1583,6605,6572.26,6174,143
1584,6615,6571.7,6174,144
1585,6532,6571.26,6174,148
1586,6591,6573.5,6174,148
1587,6675,6574.88,6174,137
1588,6692,6579.3,6174,135
1589,6507,6578.8,6174,144
1590,6557,6578.48,6174,149
1591,6528,6577.08,6174,151
1592,6656,6579.16,6174,139
1593,6459,6577.48,6174,147
1594,6731,6582.94,6174,143
1595,6597,6583.44,6174,152
1596,6583,6581.66,6174,151
1597,6568,6580.68,6174,148
1598,6517,6575.64,6174,149
1599,6582,6574.7,6174,142
1600,6492,6573.56,6174,151
1601,6579,6571.6,6174,155
1602,6586,6572.06,6174,142
1603,6512,6571.22,6174,155
1604,6674,6570.84,6174,152
1605,6420,6569.46,6174,148
1606,6557,6568.28,6174,147
1607,6593,6569.86,6174,147
1608,6501,6569.08,6174,147
1609,6612,6569.86,6174,148
1610,6554,6568.04,6174,149
1611,6634,6569.44,6174,147
1612,6603,6571.46,6174,130
1613,6510,6568.64,6174,152
1614,6537,6567.7,6174,156
1615,6540,6568.42,6174,136
1616,6571,6568.9,6174,145
1617,6543,6568.36,6174,158
1618,6543,6566.66,6174,148
1619,6668,6569.86,6174,151
1620,6530,6569.28,6174,135
1621,6589,6570.58,6174,141
1622,6749,6573.36,6174,148
1623,6662,6574.5,6174,138
1624,6658,6575.68,6174,148
1625,6626,6577.06,6174,142
1626,6490,6577.78,6174,153
1627,6475,6577.64,6174,144
1628,6477,6576.68,6174,137
1629,6583,6574.68,6174,139
1630,6611,6576.06,6174,136
1631,6651,6577.52,6174,144
1632,6546,6577.42,6174,149
1633,6576,6576.84,6174,153
1634,6458,6573.7,6174,154
1635,6577,6574.6,6174,144
1636,6506,6572.9,6174,142
1637,6551,6570.42,6174,140
1638,6585,6568.28,6174,142
1639,6659,6571.32,6174,152
1640,6584,6571.86,6174,152
1641,6646,6574.22,6174,134
1642,6666,6574.42,6174,139
1643,6685,6578.94,6174,140
1644,6577,6575.86,6174,153
1645,6558,6575.08,6174,145
1646,6558,6574.58,6174,149
1647,6557,6574.36,6174,148
1648,6612,6576.26,6174,146
